"scene_id","sensor","collection","tile_id","year","yday","date","scene_dir"
"HLS.S30.T13TFH.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TFH",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T13TFJ.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TFJ",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T13TGF.2023005T173721.v2.0","S30","HLSS30.v2.0","T13TGF",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T13TGG.2023005T173721.v2.0","S30","HLSS30.v2.0","T13TGG",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T13TGH.2023005T173721.v2.0","S30","HLSS30.v2.0","T13TGH",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T13TGJ.2023005T173721.v2.0","S30","HLSS30.v2.0","T13TGJ",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TKL.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TKL",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TKM.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TKM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TLM.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TLN.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLN",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TLP.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLP",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TLP.2023008T174721.v2.0","S30","HLSS30.v2.0","T14TLP",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TMM.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TMM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TMN.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TMN",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TMP.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TMP",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TMP.2023008T174721.v2.0","S30","HLSS30.v2.0","T14TMP",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TNL.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNL",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TNM.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TNN.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNN",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TNP.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNP",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.S30.T14TNP.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TNP",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_02"
"HLS.L30.T13TEK.2023007T174828.v2.0","L30","HLSL30.v2.0","T13TEK",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TEL.2023007T174828.v2.0","L30","HLSL30.v2.0","T13TEL",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TEM.2023007T174804.v2.0","L30","HLSL30.v2.0","T13TEM",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TEM.2023008T174156.v2.0","L30","HLSL30.v2.0","T13TEM",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TEN.2023007T174804.v2.0","L30","HLSL30.v2.0","T13TEN",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TEN.2023008T174156.v2.0","L30","HLSL30.v2.0","T13TEN",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TFK.2023008T174219.v2.0","L30","HLSL30.v2.0","T13TFK",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TFM.2023001T173545.v2.0","L30","HLSL30.v2.0","T13TFM",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TFN.2023001T173545.v2.0","L30","HLSL30.v2.0","T13TFN",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TFN.2023007T174804.v2.0","L30","HLSL30.v2.0","T13TFN",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TFN.2023008T174156.v2.0","L30","HLSL30.v2.0","T13TFN",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TGN.2023001T173545.v2.0","L30","HLSL30.v2.0","T13TGN",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TGN.2023002T172932.v2.0","L30","HLSL30.v2.0","T13TGN",2023,2,2023-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T13TGN.2023008T174156.v2.0","L30","HLSL30.v2.0","T13TGN",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T14TLT.2023001T173545.v2.0","L30","HLSL30.v2.0","T14TLT",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T14TLT.2023002T172932.v2.0","L30","HLSL30.v2.0","T14TLT",2023,2,2023-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T14TMT.2023002T172932.v2.0","L30","HLSL30.v2.0","T14TMT",2023,2,2023-01-02,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T14TNS.2023003T172324.v2.0","L30","HLSL30.v2.0","T14TNS",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEL.2023001T175741.v2.0","S30","HLSS30.v2.0","T13TEL",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEL.2023004T180741.v2.0","S30","HLSS30.v2.0","T13TEL",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEL.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TEL",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEM.2023004T180741.v2.0","S30","HLSS30.v2.0","T13TEM",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEM.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TEM",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEN.2023001T175741.v2.0","S30","HLSS30.v2.0","T13TEN",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEN.2023004T180741.v2.0","S30","HLSS30.v2.0","T13TEN",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TEN.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TEN",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TFK.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TFK",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TFL.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TFL",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TFM.2023001T175741.v2.0","S30","HLSS30.v2.0","T13TFM",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TFM.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TFM",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TFN.2023003T174729.v2.0","S30","HLSS30.v2.0","T13TFN",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TGK.2023005T173721.v2.0","S30","HLSS30.v2.0","T13TGK",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TGL.2023006T175729.v2.0","S30","HLSS30.v2.0","T13TGL",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TGM.2023001T175741.v2.0","S30","HLSS30.v2.0","T13TGM",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TGN.2023001T175741.v2.0","S30","HLSS30.v2.0","T13TGN",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T13TGN.2023003T174729.v2.0","S30","HLSS30.v2.0","T13TGN",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLQ.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLQ",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLR.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLR",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLS.2023001T175741.v2.0","S30","HLSS30.v2.0","T14TLS",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLS.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLS",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLT.2023001T175741.v2.0","S30","HLSS30.v2.0","T14TLT",2023,1,2023-01-01,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLT.2023003T174729.v2.0","S30","HLSS30.v2.0","T14TLT",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TLT.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TLT",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TMQ.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TMQ",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TMS.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TMS",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TMT.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TMT",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TNQ.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNQ",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TNQ.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TNQ",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TNR.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNR",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TNS.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNS",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.S30.T14TNT.2023005T173721.v2.0","S30","HLSS30.v2.0","T14TNT",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_01_03"
"HLS.L30.T14SPG.2023005T171349.v2.0","L30","HLSL30.v2.0","T14SPG",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T14SPH.2023005T171325.v2.0","L30","HLSL30.v2.0","T14SPH",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T14SPJ.2023005T171302.v2.0","L30","HLSL30.v2.0","T14SPJ",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T14SQF.2023007T170127.v2.0","L30","HLSL30.v2.0","T14SQF",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T14TNK.2023006T170648.v2.0","L30","HLSL30.v2.0","T14TNK",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T14TPK.2023005T171302.v2.0","L30","HLSL30.v2.0","T14TPK",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T15STA.2023007T170127.v2.0","L30","HLSL30.v2.0","T15STA",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SNF.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SNF",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SNG.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SNG",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SPF.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SPF",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SPG.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SPG",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SPH.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SPH",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SPJ.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SPJ",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SQF.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SQF",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SQG.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SQG",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T14SQJ.2023004T171719.v2.0","S30","HLSS30.v2.0","T14SQJ",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15STA.2023004T171719.v2.0","S30","HLSS30.v2.0","T15STA",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15STB.2023004T171719.v2.0","S30","HLSS30.v2.0","T15STB",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15STC.2023004T171719.v2.0","S30","HLSS30.v2.0","T15STC",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15STD.2023004T171719.v2.0","S30","HLSS30.v2.0","T15STD",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SUA.2023004T171719.v2.0","S30","HLSS30.v2.0","T15SUA",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SUB.2023004T171719.v2.0","S30","HLSS30.v2.0","T15SUB",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SUC.2023004T171719.v2.0","S30","HLSS30.v2.0","T15SUC",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SUD.2023004T171719.v2.0","S30","HLSS30.v2.0","T15SUD",2023,4,2023-01-04,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SVA.2023003T165711.v2.0","S30","HLSS30.v2.0","T15SVA",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SVB.2023003T165711.v2.0","S30","HLSS30.v2.0","T15SVB",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SVB.2023006T170711.v2.0","S30","HLSS30.v2.0","T15SVB",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.S30.T15SVC.2023003T165711.v2.0","S30","HLSS30.v2.0","T15SVC",2023,3,2023-01-03,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_01"
"HLS.L30.T14TNM.2023005T171238.v2.0","L30","HLSL30.v2.0","T14TNM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TNN.2023005T171214.v2.0","L30","HLSL30.v2.0","T14TNN",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TNP.2023005T171150.v2.0","L30","HLSL30.v2.0","T14TNP",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPL.2023005T171238.v2.0","L30","HLSL30.v2.0","T14TPL",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPM.2023005T171214.v2.0","L30","HLSL30.v2.0","T14TPM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPM.2023006T170624.v2.0","L30","HLSL30.v2.0","T14TPM",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPN.2023005T171214.v2.0","L30","HLSL30.v2.0","T14TPN",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPN.2023006T170600.v2.0","L30","HLSL30.v2.0","T14TPN",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPP.2023005T171150.v2.0","L30","HLSL30.v2.0","T14TPP",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TPP.2023006T170536.v2.0","L30","HLSL30.v2.0","T14TPP",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQL.2023005T171238.v2.0","L30","HLSL30.v2.0","T14TQL",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQL.2023007T170016.v2.0","L30","HLSL30.v2.0","T14TQL",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQM.2023005T171214.v2.0","L30","HLSL30.v2.0","T14TQM",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQM.2023006T170600.v2.0","L30","HLSL30.v2.0","T14TQM",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQN.2023005T171214.v2.0","L30","HLSL30.v2.0","T14TQN",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQN.2023006T170600.v2.0","L30","HLSL30.v2.0","T14TQN",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQN.2023007T165952.v2.0","L30","HLSL30.v2.0","T14TQN",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQP.2023005T171150.v2.0","L30","HLSL30.v2.0","T14TQP",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T14TQP.2023006T170536.v2.0","L30","HLSL30.v2.0","T14TQP",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TTF.2023007T170016.v2.0","L30","HLSL30.v2.0","T15TTF",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TTG.2023005T171214.v2.0","L30","HLSL30.v2.0","T15TTG",2023,5,2023-01-05,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TTG.2023006T170600.v2.0","L30","HLSL30.v2.0","T15TTG",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUF.2023008T165401.v2.0","L30","HLSL30.v2.0","T15TUF",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUG.2023006T170600.v2.0","L30","HLSL30.v2.0","T15TUG",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUG.2023008T165401.v2.0","L30","HLSL30.v2.0","T15TUG",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUH.2023006T170600.v2.0","L30","HLSL30.v2.0","T15TUH",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUH.2023007T165952.v2.0","L30","HLSL30.v2.0","T15TUH",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUJ.2023006T170536.v2.0","L30","HLSL30.v2.0","T15TUJ",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TUJ.2023007T165928.v2.0","L30","HLSL30.v2.0","T15TUJ",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TVH.2023007T165952.v2.0","L30","HLSL30.v2.0","T15TVH",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TVH.2023008T165338.v2.0","L30","HLSL30.v2.0","T15TVH",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TVJ.2023006T170536.v2.0","L30","HLSL30.v2.0","T15TVJ",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TVJ.2023007T165928.v2.0","L30","HLSL30.v2.0","T15TVJ",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.L30.T15TVJ.2023008T165314.v2.0","L30","HLSL30.v2.0","T15TVJ",2023,8,2023-01-08,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T14TPM.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TPM",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T14TPN.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TPN",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T14TQM.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TQM",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T14TQN.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TQN",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T14TQP.2023007T172709.v2.0","S30","HLSS30.v2.0","T14TQP",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T15TTG.2023007T172709.v2.0","S30","HLSS30.v2.0","T15TTG",2023,7,2023-01-07,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T15TUG.2023006T170711.v2.0","S30","HLSS30.v2.0","T15TUG",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T15TUH.2023006T170711.v2.0","S30","HLSS30.v2.0","T15TUH",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
"HLS.S30.T15TVG.2023006T170711.v2.0","S30","HLSS30.v2.0","T15TVG",2023,6,2023-01-06,"U:/datasets/ndvi_monitor/raw_hls_data/year_2023/midwest_02_02"
